Symbol,Description,Market capitalization,Market capitalization - Currency,Price to earnings ratio,Price to earnings ratio forward,"Return on invested capital %, Trailing 12 months","Return on capital employed %, Trailing 12 months","Return on assets %, Trailing 12 months","Return on equity %, Trailing 12 months","Current ratio, Quarterly","Gross margin %, Annual","Operating margin %, Annual","Net margin %, Annual","Interest coverage, Annual","Debt to equity ratio, Quarterly","EBITDA interest coverage, Annual",Country or region of registration,"Free cash flow margin %, Annual","Free cash flow, Annual","Free cash flow, Annual - Currency","Performance %, Year to date","Performance %, 6 months","Performance %, 1 year","Performance %, 5 years",Price,Price - Currency,"Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Relative strength index, 14, 1 day",Sector,Industry,"Altman Z-score, Trailing 12 months","Piotroski F-score, Trailing 12 months"
3389,Hengdeli Holdings Limited,145913072.75386998,USD,,,-0.876551913462824,-3.4366715131377528,-0.801290158685209,-0.883479212881195,9.09554407607764,24.9520381291096,-17.0845962650608,-4.14529249421761,-41.86971276958564,0.0219226198336194,-21.761707213962772,Hong Kong,23.462869908742057,21212956.9188,USD,89.28571428571428,50.568181818181834,105.42635658914729,-13.11475409836065,0.265,HKD,0.2511493878939222,0.20082953174137436,55.07065463031671,Consumer durables,Other consumer specialties,2.37634660937489,6
100120,"Vieworks Co., Ltd",145876480.964792,USD,,,,,,,,40.4999127719028,8.85290473278036,9.18006075469746,7.331540249449615,,10.213379664065345,South Korea,3.4394818918352708,5679989.9826,USD,39.2146863844977,6.8493150684931505,22.972972972972972,-39.80154355016538,27300,KRW,24434.589940617396,24400.12925913717,66.56694374372,Health technology,Medical specialties,,
5523,"Fong Chien Construction Co., Ltd.",145847242.910551,USD,,,-0.624061705749206,-0.875469206643779,-0.341651759188893,-0.629635294078931,1.78599803294216,44.6074695121951,-455.640243902439,-265.644054878049,-0.6002158688722107,0.871569787452991,-0.5460478425663295,Taiwan,-20760.34679878049,-34717013.095,USD,1.1666666666666714,-0.16447368421051697,1.335559265442411,-1.3008130081300766,30.35,TWD,30.361137016871464,30.238199182724035,48.215899915496294,Consumer durables,Homebuilding,1.64164647860139,3
1565,"St.Shine Optical Co., Ltd.",145833803.699108,USD,11.934197910884594,,6.2289031597891,5.526970070849648,5.15031952061472,6.37715914871408,3.47323270263807,22.5545063735499,13.1265639961349,11.0528709030042,71.90978043912176,0.0541900176866134,104.01996007984033,Taiwan,12.985145467732917,17034391.7,USD,-18.798283261802577,-16.65198237885463,-38.96774193548388,-72.97142857142858,94.6,TWD,95.06147535388007,111.09035913275424,54.235643180607475,Health technology,Medical specialties,3.92014791016883,6
IPCX,Inflection Point Acquisition Corp. III,145822204.7635135,USD,64.48170731707317,9.195652173913045,1.8251831630068,-3.4228646995044456,1.71405651640301,1.8251831630068,3.44768343300687,,,,,7.54656523329682e-7,,United States,,-1442020,USD,-58.304583538689,-58.36614173228347,-58.488714425907744,-58.95196506550217,4.23,USD,8.96580023473383,9.871089594706078,14.55752929350838,Finance,Finance/Rental/Leasing,13.6105210680378,
APTD,Aptitude Software Group plc,145798089.8142,USD,28.076379066478076,13.082707758012745,6.6463510310598,10.290831236618793,3.63887921796651,7.17744740432894,1.01487657348373,30.4292268374542,10.1441019798627,6.19515349324137,21.118589743589745,0.153785139821442,36.378205128205124,United Kingdom,14.610339624965363,12784928,USD,-29.359430604982208,-16.31534569983136,-29.107142857142858,-67.17651922281935,198.5,GBX,206.24459423015904,238.1546932493664,45.901337234874454,Technology services,Packaged software,3.04802780592911,5
CBUS,"Cibus, Inc.",145793417.20441988,USD,,,-32.8473110618108,-18.88964886454831,-30.7687406996164,-191.805510902661,2.37155765920826,-62.7644957405881,-1853.91591096455,-3492.30557845562,-1.925177638900779,7.78328635851184,-1.7561567217418599,United States,-1406.12805715856,-51169000,USD,9.142857142857139,-4.975124378109446,29.93197278911564,-99.06601466992664,1.91,USD,1.7352106917120178,1.9083245241340918,55.809572206320425,Technology services,Information technology services,-4.00012207001354,5
TTLK,Tattelekom,145777372.35171238,USD,,,,,,,,,,,,,,Russian Federation,,,,-3.3968516984258614,-5.2032520325203295,-14.327700220426163,5.045045045045029,0.583,RUB,0.5522383132830476,0.5940322464691864,63.19959408565616,Communications,Major telecommunications,,
000650,"Chunil Express Co., Ltd",145753151.912164,USD,,,-52.0417378694488,-18.271908637528433,-10.2099525390838,-54.666008474464,0.0954945573837747,3.32956282418064,-13.0416779882918,-12.345796526992,-7.731327244665125,2.35722074429051,-4.178848473151782,South Korea,-7.987852039630655,-2510556.6440999997,USD,-53.73913043478261,-45.342465753424655,281.8181818181818,118.93004115226337,159600,KRW,167773.8637424241,180759.99806560966,54.13699156666175,Transportation,Other transportation,3.28976304127,6
APYX,Apyx Medical Corporation,145749127.99506173,USD,,,-18.0337113854252,-7.123011878397422,-14.4792889485158,-96.383121232418,5.68259568099209,36.0173340398153,-12.1981681931724,-21.2152751494966,-1.153336911791018,3.71659007783926,-1.0361424226158527,United States,-17.2488835061691,-9115000,USD,-1.142857142857144,-14.778325123152703,57.27272727272725,-63.23060573857598,3.46,USD,4.101484342701206,3.6797165296375205,33.4992702422298,Health technology,Medical specialties,1.72937480219741,5
FAZE3Q,Faze Three Ltd.,145739961.468504,USD,42.88487728550317,,7.30465435080619,11.000817470512672,4.45982569879902,7.69671680117388,1.25995853930793,30.3866445665009,5.61279209594072,3.63677727582957,2.6623843782117165,0.60908688923281,4.242034943473793,India,-8.871483202790689,-8756497.7,USD,42.51324025036111,13.846153846153847,12.216851483271737,85.69636717993625,592,INR,552.2907368958505,508.69583724940065,61.75304073125581,Process industries,Textiles,,
VNR,Vietnam National Reinsurance Corp.,145693672.12524801,USD,8.298483857929774,,11.4428103077931,9.17335068132722,5.66251289899097,11.4428103077931,2.25521661091183,,20.6547011619923,17.5333576068171,,0,,Vietnam,23.16061449475772,21265966.53578,USD,-5.808828238970357,-18.234046641489158,-8.062205553827528,11.196330646520565,18300,VND,18894.575659451104,19358.19828467612,38.59929086390549,Finance,Specialty insurance,,
GSIW,Garden Stage Limited,145688622.84684685,USD,,,-89.262568976916,,-47.8628463832111,-89.4971935089995,1.72305436990461,26.8135829940964,-190.428938029523,-190.115907252766,,0.00333189125463283,,Hong Kong,-59.61185832294571,-4339050,USD,-48.679245283018865,-51.289398280802295,-41.37931034482759,-98.47191011235955,13.6,USD,24.989890871334406,53.01290963560435,21.504658220027167,Finance,Investment banks/Brokers,,
NNIT,NNIT A/S,145648844.418,USD,,13.3273381294964,-2.34604105571848,8.92687559354226,-1.48883374689826,-2.89855072463768,0.998307952622673,24.2729306487696,4.97762863534676,-1.34228187919463,3.423076923076923,0.506361323155216,4.615384615384615,Denmark,-1.342281879194631,-3765600.0000000005,USD,-25.52763819095478,-15.022935779816523,-41.74528301886793,-72.10090361445783,37.05,DKK,38.88921631689211,46.05471283292327,38.81682862442653,Technology services,Information technology services,2.89838453781073,3
6626,Semitec Corporation,145608363.536383,USD,7.878953319494025,,10.9957233271628,14.213068512454562,9.00774324096213,11.761975408967,5.28705839008525,37.6155520980673,13.8864965357251,10.5675801689264,53.98039455200635,0.0860509439361956,72.31312221340009,Japan,1.1513475104317117,1846038.27,USD,-5.2988554472234,-8.065843621399177,-7.41815167840862,65.48148148148148,2234,JPY,2071.013710435491,2202.234421334809,72.77673654948073,Electronic technology,Electronic equipment/Instruments,4.73814180723248,
INFO,INFO YATIRIM MENKUL DEGERLER A.S,145587799.41343,USD,,,,,,,1.0988477375237,,,,,1.3420982749207202,,Turkey,,,,104.54545454545455,69.81132075471697,83.6734693877551,1326.4496695956234,7.2,TRY,6.0355135221696585,4.61404399954169,59.71667364707225,Finance,Investment banks/Brokers,,
SOMC,"Southern Michigan Bancorp, Inc.",145565879.12295082,USD,11.969839773798304,,4.87748890850157,0.9662462673505392,0.757514989410833,10.271711951992,0.344815755163659,,25.134044745620628,21.333636061966224,,1.05754546606679,,United States,21.741883552455057,20258000,USD,33.012149141181396,25.000000000000007,36.20763620763621,62.82051282051282,31.75,USD,29.88515283364097,25.27866147855899,57.73715256996283,Finance,Regional banks,,
SUMITPOWER,Summit Power Ltd.,145513962.634238,USD,43.32404357740056,,0.742423538846417,7.5143259896533685,0.406488923610772,0.948176370002594,1.46972310273443,17.8144911884079,16.4853335223166,0.966311665152186,2.3600497539693372,0.690812997733517,3.2857068366136954,Bangladesh,15.931913340858516,54609012.30146,USD,37.90322580645162,23.91304347826087,17.93103448275863,-62.82608695652174,17.1,BDT,16.14016050633441,14.852066369937685,58.53839251398792,Utilities,Electric utilities,1.16652423857301,6
6155,King Core Electronics Inc.,145456106.36529,USD,111.42511102139686,,2.60769384593803,2.0095141975129387,1.91744054496834,2.61430594171866,1.98500346840304,22.2816340033779,4.90036391035047,10.2513814822026,3.798527607361963,0.228867793418811,7.410920245398772,Taiwan,2.2288915376201626,448691.06499999994,USD,16.94915254237288,22.39467849223947,155.55555555555554,111.08986615678779,55.2,TWD,63.177569307182836,53.10375474185797,41.369012969225274,Electronic technology,Electronic production equipment,5.06361369337288,6
INOV,Schroders Capital Global Innovation Trust Plc GBP,145451325.9654,USD,7.726244343891403,,10.870495873756,,10.8036459441326,10.870495873756,6.43425076452599,95.7057424886519,59.9863102529001,59.4603357590604,,0,,United Kingdom,-5.166078247712371,-1931884.8,USD,13.079470198675494,12.48427196490095,28.86792452830188,-43.3665008291874,17.075,GBX,16.742029247747805,15.431851425047848,52.13366316273893,Miscellaneous,Investment trusts,59.3709747043098,
7939,GIGAIPC Co Ltd,145385777.671946,USD,,,42.4968662208841,,22.2358131648431,42.5903085598565,1.98457244171838,25.5468087631155,10.436818787831,8.49195955534722,3135.0806451612902,0.00367692293131678,3183.822580645161,Taiwan,-7.70405021056198,-4571990.199999999,USD,-7.6,-7.6,-7.6,-7.6,231,TWD,,,,Electronic technology,Computer processing hardware,,5
ASTEC,Astec Lifesciences Limited,145292668.992792,USD,,,,,,,,-2.56189046422602,-11.313901275061,-18.1040095400249,-1.4645268166666185,,-0.1635354731833334,India,-26.453075114272224,-12642804.391999999,USD,-15.223776223776227,-2.532561505065123,-24.51432129514322,-52.451576933437714,606.15,INR,677.9579102755042,706.663938811317,29.747771414699713,Process industries,Chemicals: agricultural,,
024840,"KBI METAL Co., Ltd.",145287138.848306,USD,27.479761703015214,,5.62273400344602,20.49794708485687,2.33584206947366,6.29499427338628,1.23359419131213,4.326314462982,3.20750692369328,-0.00582954357985254,4.193894192359383,1.23862762952997,4.850400120864315,South Korea,-3.0193977256503755,-15803857.179599999,USD,200.11389521640092,198.92229154849687,180.17012227538544,110.37924151696606,5270,KRW,4502.5861752791025,3515.805602534247,57.21943353987887,Producer manufacturing,Electrical products,2.72141747838549,5
ORN,Orion Minerals Limited,145248817.48188,USD,,,-9.19343061463392,-9.878495776210357,-7.84290460370195,-10.8261071327831,0.194604222021081,,,,-2.027832104708891,0.335737459010675,-1.9100346020761245,Australia,,-6170073.140000001,USD,4.545454545454549,-30.303030303030308,130,-23.333333333333332,0.023,AUD,0.024002468384847098,0.024020164041006875,48.15263259990339,Non-energy minerals,Other metals/Minerals,-0.0576835455551528,2
3176,Medigen Biotechnology Corporation,145175894.1206,USD,,,-9.84221676015585,-5.326365153394665,-3.89816604764337,-16.624644276802,5.41349909404864,51.8458422870662,-10.2260476925913,-7.08718759098936,-6.789093582425187,1.16753673769533,0.8063051375194603,Taiwan,-1.4599334161451845,-714190.245,USD,3.2407407407407542,3.881987577639751,7.903225806451622,-46.98890481739793,33.45,TWD,33.50248121727616,32.63507548374634,50.38583514893547,Health technology,Pharmaceuticals: major,1.78650402655538,3
MST,Maybank Securities (Thailand) Public Company Limited,145139858.28926998,USD,,,4.61446116644554,,2.18758640374371,6.71809699256009,3.0673767777623,82.7273119866829,22.5812895670265,9.92408155139431,2.2353357467104753,0.888297656185008,2.7958246450352853,Thailand,227.0389026592364,159917216.338,USD,25.56390977443608,25.56390977443608,14.383561643835614,-31.557377049180324,8.35,THB,7.820586227294741,7.3304418867217365,64.18322581509224,Finance,Investment banks/Brokers,,
6KA,"6K Additive, Inc. Shs Chess Depository Interest Repr 1 Sh",145139718.7460682,USD,,,-203.728975403338,-148.46005203289704,-33.2252285825156,-220.286253242627,7.60425942532024,-12.0915340507435,-74.3351524619883,-101.330965156515,-2.6601233855269184,0.00573169154897848,-1.9933050665860466,United States,-91.28112555715394,-16696309.8325,USD,-11.731843575418992,-12.22222222222222,-18.13471502590673,-18.13471502590673,0.79,AUD,0.730283499477718,,60.21875578059834,Non-energy minerals,Other metals/Minerals,15.4843400224589,
432320,KB STAR REIT,145106551.007397,USD,,,-17.5001724157928,,-10.2445436517428,-38.7399771211431,0.260425334144679,61.9725556520168,23.1937393601802,-192.303160393729,0.3040328068052273,2.89383610742888,0.6377862712144966,South Korea,56.45124893091463,24225489.498499997,USD,-51.41605734041084,-55.44197393720264,-58.36572892819984,-64.74965049254253,1456,KRW,1488.268106557808,2263.5606456118717,55.67093675939747,Finance,Real estate investment trusts,-0.476356667309897,
VALIANT,Valiant Communications Limited,145085712.44568002,USD,54.220099419341665,,29.937586436162,33.82696572908063,26.3646890523938,30.5978435897063,7.38679969301612,50.064804995876,32.2139743136562,28.4906327324143,143.89473684210526,0.0261139896373057,159.05263157894737,India,34.22882054907505,3106316.5,USD,29.03954802259887,10.938410724693986,106.63449836369121,2574.4729294944923,1142,INR,1060.0789266622808,947.574731952841,60.040664690947985,Electronic technology,Telecommunications equipment,,
FUTURERT,Future City Leasehold Real Estate Investment Trust,145071190.91535,USD,9.501931711391876,,4.24657115922719,,4.08150920911955,9.529469659484,0.419480763984677,88.7377105666796,82.4566507519297,44.8527418585491,2.245928349541996,1.28839677579919,2.245928349541996,Thailand,73.12791930230667,23229151.994,USD,-0.5464480874317017,-1.6216216216216255,-2.1505376344086136,-27.200000000000003,9.1,THB,8.949646402728206,9.081375373156725,64.33239120069206,Finance,Real estate investment trusts,0.673365859189158,
WEF,Western Forest Products Inc.,145045356.54299998,USD,,,-20.0035373187124,-20.2930728241563,-14.2631944006558,-21.9569015725102,2.63286713286713,1.6612641815235,-11.9833873581848,-8.08346839546191,-18.77777777777778,0.150992799476326,-10.73015873015873,Canada,-2.046191247974068,-14709640,USD,71.49362477231327,13.639106819553398,50.15948963317384,-68.13874788494078,18.83,CAD,17.393775655855983,15.163352586665832,59.04389346120221,Non-energy minerals,Forest products,1.38833751358088,3
BGD,Barton Gold Holdings Limited,145015107.71782,USD,,,-83.9738986543445,-51.50497086047309,-43.2300372894432,-84.1762643965949,6.3907967032967,84.989093793377,-117.410271663692,-36.4663890541344,-422.92857142857144,0.0052207363986078005,-368.85714285714283,Australia,-96.51001388062662,-3200441.8600000003,USD,-25.19379844961241,-12.272727272727282,16.265060240963855,421.6216216216216,0.965,AUD,0.7962647044936946,0.8997439141859082,73.1030551437133,Non-energy minerals,Precious metals,9.44716326703328,1
NCO,Southern Cross Acquisition I Corp.,145009958.5,USD,,,,,,,0.619513891004493,,,,,,,United States,,-48280,USD,0.050813008130089245,0.050813008130089245,0.050813008130089245,0.050813008130089245,9.845,USD,,,,Finance,Financial conglomerates,,
CLSEL,Chaman Lal Setia Exports Limited,144983200.89828002,USD,11.022326767883465,,,,,,,21.4725253030872,10.5649415283222,7.9730765412875,16.853440156023183,,17.367585297474598,India,2.8146734461567298,4332739.442,USD,5.475285171102653,2.2936794748875178,-7.021954080777625,134.78628861616585,277.4,INR,282.0561991405053,277.2515615940046,44.08511978563177,Process industries,Agricultural commodities/Milling,,
046970,"WOORIRO CO., LTD.",144964677.35097,USD,82.4172127507838,,6.48672585206032,4.4214261952881335,4.43238999783403,6.56462852666928,2.97488014305781,17.8718791932494,-1.59316483650275,-1.85680229065599,-1.5499471560131888,0.23484722624857898,0.8019462116527504,South Korea,2.1518610725765344,630659.6549999999,USD,293.574297188755,229.52252858103563,284.61538461538464,165.58265582655827,4900,KRW,5204.736203529067,4464.030900625854,52.740744804381926,Electronic technology,Telecommunications equipment,13.4342380635824,8
094360,"Chips & Media, Inc.",144906828.003837,USD,,,,,,,,70.97447721214,24.4649704957626,20.8048475459414,55.518110603994295,,70.57287646233462,South Korea,11.25851019268746,2211433.0190999997,USD,-40.111111111111114,-47.15686274509804,-36.13744075829384,34.75,10780,KRW,11932.946924498505,15034.009309448878,49.9754740155755,Electronic technology,Semiconductors,,
ZILL,ZIL,144904861.30098,USD,,,,,,,,,,,,,,Russian Federation,,,,10.853658536585366,2.595936794582393,13.341645885286782,-5.3125,4545,RUB,4498.222415507386,4409.027837017041,53.97711219612682,Consumer durables,Motor vehicles,,
MYX,Maywood Acquisition Corp. 2,144869494.34760705,USD,,,,,,,0.00514579759862779,,,,,40.631394329143504,,United States,,-9110,USD,0.9109311740890673,0.9109311740890673,0.9109311740890673,0.9109311740890673,9.97,USD,,,64.68379251153351,Finance,Financial conglomerates,,
1697,Shandong International Trust Co. Ltd. Class H,144857251.48887,USD,19.590163934426226,,0.464332565694447,,0.373849571926196,0.464742346079599,5.5388925064577,89.1729448796957,56.121971393772,8.20818665679392,10.149562894987202,0.00033623851866954805,11.477780134426197,China,-44.36922475919257,-41504276.283,USD,-37.10526315789474,-35.40540540540541,-43.76470588235295,-63.23076923076923,0.239,HKD,0.2830052940037979,0.33516779855914086,29.739580593424947,Miscellaneous,Investment trusts,1.31392097880673,
